1896.12				6.66
1897.01				6.47
1897.02				6.47
1897.03				6.47
1897.04				6.37
1897.05				6.28
1897.06				6.28
1897.07				6.28
1897.08				6.57
1897.09				6.76
1897.10				6.66
1897.11				6.66
1897.12				6.66
1898.01				6.66
1898.02				6.76
1898.03				6.76
1898.04				6.76
1898.05				7.23
1898.06				6.76
1898.07				6.66
1898.08				6.66
1898.09				6.66
1898.10				6.66
1898.11				6.66
1898.12				6.76
1899.01				6.76
1899.02				6.95
1899.03				6.95
1899.04				7.04
1899.05				7.04
1899.06				7.14
1899.07				7.23
1899.08				7.33
1899.09				7.61
1899.10				7.71
1899.11				7.80
1899.12				7.90
1900.01				7.90
1900.02				7.99
1900.03				7.99
1900.04				7.99
1900.05				7.80
1900.06				7.71
1900.07				7.80
1900.08				7.71
1900.09				7.80
1900.10				7.71
1900.11				7.71
1900.12				7.61
1901.01				7.71
1901.02				7.61
1901.03				7.61
1901.04				7.52
1901.05				7.52
1901.06				7.52
1901.07				7.61
1901.08				7.71
1901.09				7.80
1901.10				7.80
1901.11				7.90
1901.12				7.99
1902.01				7.90
1902.02				7.90
1902.03				7.90
1902.04				7.99
1902.05				8.09
1902.06				8.18
1902.07				8.18
1902.08				8.09
1902.09				8.18
1902.10				8.75
1902.11				8.47
1902.12				8.56
1903.01				8.66
1903.02				8.66
1903.03				8.37
1903.04				8.37
1903.05				8.18
1903.06				8.18
1903.07				8.18
1903.08				8.18
1903.09				8.28
1903.10				8.18
1903.11				8.09
1903.12				8.09
1904.01				8.28
1904.02				8.47
1904.03				8.37
1904.04				8.28
1904.05				8.09
1904.06				8.09
1904.07				8.09
1904.08				8.18
1904.09				8.28
1904.10				8.28
1904.11				8.47
1904.12				8.47
1905.01				8.47
1905.02				8.47
1905.03				8.37
1905.04				8.37
1905.05				8.28
1905.06				8.28
1905.07				8.28
1905.08				8.37
1905.09				8.28
1905.10				8.28
1905.11				8.37
1905.12				8.47
1906.01				8.47
1906.02				8.47
1906.03				8.47
1906.04				8.47
1906.05				8.56
1906.06				8.56
1906.07				8.28
1906.08				8.47
1906.09				8.56
1906.10				8.75
1906.11				8.85
1906.12				8.94
1907.01				8.85
1907.02				9.04
1907.03				8.94
1907.04				8.94
1907.05				9.13
1907.06				9.23
1907.07				9.23
1907.08				9.23
1907.09				9.23
1907.10				9.32
1907.11				8.94
1907.12				8.75
1908.01				8.66
1908.02				8.56
1908.03				8.56
1908.04				8.66
1908.05				8.66
1908.06				8.66
1908.07				8.75
1908.08				8.75
1908.09				8.75
1908.10				8.85
1908.11				8.94
1908.12				9.04
1909.01				8.94
1909.02				9.04
1909.03				9.04
1909.04				9.23
1909.05				9.32
1909.06				9.42
1909.07				9.42
1909.08				9.51
1909.09				9.61
1909.10				9.80
1909.11				9.90
1909.12				9.99
1910.01				9.90
1910.02				9.90
1910.03				10.09
1910.04				10.18
1910.05				9.99
1910.06				9.90
1910.07				9.90
1910.08				9.80
1910.09				9.70
1910.10				9.42
1910.11				9.23
1910.12				9.23
1911.01				9.23
1911.02				8.94
1911.03				9.04
1911.04				8.75
1911.05				8.75
1911.06				8.75
1911.07				8.85
1911.08				9.13
1911.09				9.23
1911.10				9.23
1911.11				9.13
1911.12				9.04
1912.01				9.13
1912.02				9.23
1912.03				9.42
1912.04				9.70
1912.05				9.70
1912.06				9.61
1912.07				9.61
1912.08				9.70
1912.09				9.80
1912.10				9.80
1912.11				9.80
1912.12				9.70
1913.01				9.80
1913.02				9.80
1913.03				9.80
1913.04				9.80
1913.05				9.70
1913.06				9.80
1913.07				9.90
1913.08				9.90
1913.09				10.00
1913.10				10.00
1913.11				10.10
1913.12				10.00
1914.01				10.00
1914.02				9.90
1914.03				9.90
1914.04				9.80
1914.05				9.90
1914.06				9.90
1914.07				10.00
1914.08				10.20
1914.09				10.20
1914.10				10.10
1914.11				10.20
1914.12				10.10
1915.01				10.10
1915.02				10.00
1915.03				9.90
1915.04				10.00
1915.05				10.10
1915.06				10.10
1915.07				10.10
1915.08				10.10
1915.09				10.10
1915.10				10.20
1915.11				10.30
1915.12				10.30
1916.01				10.40
1916.02				10.40
1916.03				10.50
1916.04				10.60
1916.05				10.70
1916.06				10.80
1916.07				10.80
1916.08				10.90
1916.09				11.10
1916.10				11.30
1916.11				11.50
1916.12				11.60
1917.01				11.70
1917.02				12.00
1917.03				12.00
1917.04				12.60
1917.05				12.80
1917.06				13.00
1917.07				12.80
1917.08				13.00
1917.09				13.30
1917.10				13.50
1917.11				13.50
1917.12				13.70
1918.01				14.00
1918.02				14.10
1918.03				14.00
1918.04				14.20
1918.05				14.50
1918.06				14.70
1918.07				15.10
1918.08				15.40
1918.09				15.70
1918.10				16.00
1918.11				16.30
1918.12				16.50
1919.01				16.50
1919.02				16.20
1919.03				16.40
1919.04				16.70
1919.05				16.90
1919.06				16.90
1919.07				17.40
1919.08				17.70
1919.09				17.80
1919.10				18.10
1919.11				18.50
1919.12				18.90
1920.01				19.30
1920.02				19.50
1920.03				19.70
1920.04				20.30
1920.05				20.60
1920.06				20.90
1920.07				20.80
1920.08				20.30
1920.09				20.00
1920.10				19.90
1920.11				19.80
1920.12				19.40
1921.01				19.00
1921.02				18.40
1921.03				18.30
1921.04				18.10
1921.05				17.70
1921.06				17.60
1921.07				17.70
1921.08				17.70
1921.09				17.50
1921.10				17.50
1921.11				17.40
1921.12				17.30
1922.01				16.90
1922.02				16.90
1922.03				16.70
1922.04				16.70
1922.05				16.70
1922.06				16.70
1922.07				16.80
1922.08				16.60
1922.09				16.60
1922.10				16.70
1922.11				16.80
1922.12				16.90
1923.01				16.80
1923.02				16.80
1923.03				16.80
1923.04				16.90
1923.05				16.90
1923.06				17.00
1923.07				17.20
1923.08				17.10
1923.09				17.20
1923.10				17.30
1923.11				17.30
1923.12				17.30
1924.01				17.30
1924.02				17.20
1924.03				17.10
1924.04				17.00
1924.05				17.00
1924.06				17.00
1924.07				17.10
1924.08				17.00
1924.09				17.10
1924.10				17.20
1924.11				17.20
1924.12				17.30
1925.01				17.30
1925.02				17.20
1925.03				17.30
1925.04				17.20
1925.05				17.30
1925.06				17.50
1925.07				17.70
1925.08				17.70
1925.09				17.70
1925.10				17.70
1925.11				18.00
1925.12				17.90
1926.01				17.90
1926.02				17.90
1926.03				17.80
1926.04				17.90
1926.05				17.80
1926.06				17.70
1926.07				17.50
1926.08				17.40
1926.09				17.50
1926.10				17.60
1926.11				17.70
1926.12				17.70
1927.01				17.50
1927.02				17.40
1927.03				17.30
1927.04				17.30
1927.05				17.40
1927.06				17.60
1927.07				17.30
1927.08				17.20
1927.09				17.30
1927.10				17.40
1927.11				17.30
1927.12				17.30
1928.01				17.30
1928.02				17.10
1928.03				17.10
1928.04				17.10
1928.05				17.20
1928.06				17.10
1928.07				17.10
1928.08				17.10
1928.09				17.30
1928.10				17.20
1928.11				17.20
1928.12				17.10
1929.01				17.10
1929.02				17.10
1929.03				17.00
1929.04				16.90
1929.05				17.00
1929.06				17.10
1929.07				17.30
1929.08				17.30
1929.09				17.30
1929.10				17.30
1929.11				17.30
1929.12				17.20
1930.01				17.10
1930.02				17.00
1930.03				16.90
1930.04				17.00
1930.05				16.90
1930.06				16.80
1930.07				16.60
1930.08				16.50
1930.09				16.60
1930.10				16.50
1930.11				16.40
1930.12				16.10
1931.01				15.90
1931.02				15.70
1931.03				15.60
1931.04				15.50
1931.05				15.30
1931.06				15.10
1931.07				15.10
1931.08				15.10
1931.09				15.00
1931.10				14.90
1931.11				14.70
1931.12				14.60
1932.01				14.30
1932.02				14.10
1932.03				14.00
1932.04				13.90
1932.05				13.70
1932.06				13.60
1932.07				13.60
1932.08				13.50
1932.09				13.40
1932.10				13.30
1932.11				13.20
1932.12				13.10
1933.01				12.90
1933.02				12.70
1933.03				12.60
1933.04				12.60
1933.05				12.60
1933.06				12.70
1933.07				13.10
1933.08				13.20
1933.09				13.20
1933.10				13.20
1933.11				13.20
1933.12				13.20
1934.01				13.20
1934.02				13.30
1934.03				13.30
1934.04				13.30
1934.05				13.30
1934.06				13.40
1934.07				13.40
1934.08				13.40
1934.09				13.60
1934.10				13.50
1934.11				13.50
1934.12				13.40
1935.01				13.60
1935.02				13.70
1935.03				13.70
1935.04				13.80
1935.05				13.80
1935.06				13.70
1935.07				13.70
1935.08				13.70
1935.09				13.70
1935.10				13.70
1935.11				13.80
1935.12				13.80
1936.01				13.80
1936.02				13.80
1936.03				13.70
1936.04				13.70
1936.05				13.70
1936.06				13.80
1936.07				13.90
1936.08				14.00
1936.09				14.00
1936.10				14.00
1936.11				14.00
1936.12				14.00
1937.01				14.10
1937.02				14.10
1937.03				14.20
1937.04				14.30
1937.05				14.40
1937.06				14.40
1937.07				14.50
1937.08				14.50
1937.09				14.60
1937.10				14.60
1937.11				14.50
1937.12				14.40
1938.01				14.20
1938.02				14.10
1938.03				14.10
1938.04				14.20
1938.05				14.10
1938.06				14.10
1938.07				14.10
1938.08				14.10
1938.09				14.10
1938.10				14.00
1938.11				14.00
1938.12				14.00
1939.01				14.00
1939.02				13.90
1939.03				13.90
1939.04				13.80
1939.05				13.80
1939.06				13.80
1939.07				13.80
1939.08				13.80
1939.09				14.10
1939.10				14.00
1939.11				14.00
1939.12				14.00
1940.01				13.90
1940.02				14.00
1940.03				14.00
1940.04				14.00
1940.05				14.00
1940.06				14.10
1940.07				14.00
1940.08				14.00
1940.09				14.00
1940.10				14.00
1940.11				14.00
1940.12				14.10
1941.01				14.10
1941.02				14.10
1941.03				14.20
1941.04				14.30
1941.05				14.40
1941.06				14.70
1941.07				14.70
1941.08				14.90
1941.09				15.10
1941.10				15.30
1941.11				15.40
1941.12				15.50
1942.01				15.70
1942.02				15.80
1942.03				16.00
1942.04				16.10
1942.05				16.30
1942.06				16.30
1942.07				16.40
1942.08				16.50
1942.09				16.50
1942.10				16.70
1942.11				16.80
1942.12				16.90
1943.01				16.90
1943.02				16.90
1943.03				17.20
1943.04				17.40
1943.05				17.50
1943.06				17.50
1943.07				17.40
1943.08				17.30
1943.09				17.40
1943.10				17.40
1943.11				17.40
1943.12				17.40
1944.01				17.40
1944.02				17.40
1944.03				17.40
1944.04				17.50
1944.05				17.50
1944.06				17.60
1944.07				17.70
1944.08				17.70
1944.09				17.70
1944.10				17.70
1944.11				17.70
1944.12				17.80
1945.01				17.80
1945.02				17.80
1945.03				17.80
1945.04				17.80
1945.05				17.90
1945.06				18.10
1945.07				18.10
1945.08				18.10
1945.09				18.10
1945.10				18.10
1945.11				18.10
1945.12				18.20
1946.01				18.20
1946.02				18.10
1946.03				18.30
1946.04				18.40
1946.05				18.50
1946.06				18.70
1946.07				19.80
1946.08				20.20
1946.09				20.40
1946.10				20.80
1946.11				21.30
1946.12				21.50
1947.01				21.50
1947.02				21.50
1947.03				21.90
1947.04				21.90
1947.05				21.90
1947.06				22.00
1947.07				22.20
1947.08				22.50
1947.09				23.00
1947.10				23.00
1947.11				23.10
1947.12				23.40
1948.01				23.70
1948.02				23.50
1948.03				23.40
1948.04				23.80
1948.05				23.90
1948.06				24.10
1948.07				24.40
1948.08				24.50
1948.09				24.50
1948.10				24.40
1948.11				24.20
1948.12				24.10
1949.01				24.00
1949.02				23.80
1949.03				23.80
1949.04				23.90
1949.05				23.80
1949.06				23.90
1949.07				23.70
1949.08				23.80
1949.09				23.90
1949.10				23.70
1949.11				23.80
1949.12				23.60
1950.01				23.50
1950.02				23.50
1950.03				23.60
1950.04				23.60
1950.05				23.70
1950.06				23.80
1950.07				24.10
1950.08				24.30
1950.09				24.40
1950.10				24.60
1950.11				24.70
1950.12				25.00
1951.01				25.40
1951.02				25.70
1951.03				25.80
1951.04				25.80
1951.05				25.90
1951.06				25.90
1951.07				25.90
1951.08				25.90
1951.09				26.10
1951.10				26.20
1951.11				26.40
1951.12				26.50
1952.01				26.50
1952.02				26.30
1952.03				26.30
1952.04				26.40
1952.05				26.40
1952.06				26.50
1952.07				26.70
1952.08				26.70
