01,1871,4.44
02,1871,4.50
03,1871,4.61
04,1871,4.74
05,1871,4.86
06,1871,4.82
07,1871,4.73
08,1871,4.79
09,1871,4.84
10,1871,4.59
11,1871,4.64
12,1871,4.74
01,1872,4.86
02,1872,4.88
03,1872,5.04
04,1872,5.18
05,1872,5.18
06,1872,5.13
07,1872,5.10
08,1872,5.04
09,1872,4.95
10,1872,4.97
11,1872,4.95
12,1872,5.07
01,1873,5.11
02,1873,5.15
03,1873,5.11
04,1873,5.04
05,1873,5.05
06,1873,4.98
07,1873,4.97
08,1873,4.97
09,1873,4.59
10,1873,4.19
11,1873,4.04
12,1873,4.42
01,1874,4.66
02,1874,4.80
03,1874,4.73
04,1874,4.60
05,1874,4.48
06,1874,4.46
07,1874,4.46
08,1874,4.47
09,1874,4.54
10,1874,4.53
11,1874,4.57
12,1874,4.54
01,1875,4.54
02,1875,4.53
03,1875,4.59
04,1875,4.65
05,1875,4.47
06,1875,4.38
07,1875,4.39
08,1875,4.41
09,1875,4.37
10,1875,4.30
11,1875,4.37
12,1875,4.37
01,1876,4.46
02,1876,4.52
03,1876,4.51
04,1876,4.34
05,1876,4.18
06,1876,4.15
07,1876,4.10
08,1876,3.93
09,1876,3.69
10,1876,3.67
11,1876,3.60
12,1876,3.58
01,1877,3.55
02,1877,3.34
03,1877,3.17
04,1877,2.94
05,1877,2.94
06,1877,2.73
07,1877,2.85
08,1877,3.05
09,1877,3.24
10,1877,3.31
11,1877,3.26
12,1877,3.25
01,1878,3.25
02,1878,3.18
03,1878,3.24
04,1878,3.33
05,1878,3.34
06,1878,3.41
07,1878,3.48
08,1878,3.45
09,1878,3.52
10,1878,3.48
11,1878,3.47
12,1878,3.45
01,1879,3.58
02,1879,3.71
03,1879,3.65
04,1879,3.77
05,1879,3.94
06,1879,3.96
07,1879,4.04
08,1879,4.07
09,1879,4.22
10,1879,4.68
11,1879,4.93
12,1879,4.92
01,1880,5.11
02,1880,5.20
03,1880,5.30
04,1880,5.18
05,1880,4.77
06,1880,4.79
07,1880,5.01
08,1880,5.19
09,1880,5.18
10,1880,5.33
11,1880,5.61
12,1880,5.84
01,1881,6.19
02,1881,6.17
03,1881,6.24
04,1881,6.22
05,1881,6.50
06,1881,6.58
07,1881,6.35
08,1881,6.20
09,1881,6.25
10,1881,6.15
11,1881,6.19
12,1881,6.01
01,1882,5.92
02,1882,5.79
03,1882,5.78
04,1882,5.78
05,1882,5.71
06,1882,5.68
07,1882,6.00
08,1882,6.18
09,1882,6.24
10,1882,6.07
11,1882,5.81
12,1882,5.84
01,1883,5.81
02,1883,5.68
03,1883,5.75
04,1883,5.87
05,1883,5.77
06,1883,5.82
07,1883,5.73
08,1883,5.47
09,1883,5.53
10,1883,5.38
11,1883,5.46
12,1883,5.34
01,1884,5.18
02,1884,5.32
03,1884,5.30
04,1884,5.06
05,1884,4.65
06,1884,4.46
07,1884,4.46
08,1884,4.74
09,1884,4.59
10,1884,4.44
11,1884,4.35
12,1884,4.34
01,1885,4.24
02,1885,4.37
03,1885,4.38
04,1885,4.37
05,1885,4.32
06,1885,4.30
07,1885,4.46
08,1885,4.71
09,1885,4.65
10,1885,4.92
11,1885,5.24
12,1885,5.20
01,1886,5.20
02,1886,5.30
03,1886,5.19
04,1886,5.12
05,1886,5.02
06,1886,5.25
07,1886,5.33
08,1886,5.37
09,1886,5.51
10,1886,5.65
11,1886,5.79
12,1886,5.64
01,1887,5.58
02,1887,5.54
03,1887,5.67
04,1887,5.80
05,1887,5.90
06,1887,5.73
07,1887,5.59
08,1887,5.45
09,1887,5.38
10,1887,5.20
11,1887,5.30
12,1887,5.27
01,1888,5.31
02,1888,5.28
03,1888,5.08
04,1888,5.10
05,1888,5.17
06,1888,5.01
07,1888,5.14
08,1888,5.25
09,1888,5.38
10,1888,5.35
11,1888,5.24
12,1888,5.14
01,1889,5.24
02,1889,5.30
03,1889,5.19
04,1889,5.18
05,1889,5.32
06,1889,5.41
07,1889,5.30
08,1889,5.37
09,1889,5.50
10,1889,5.40
11,1889,5.35
12,1889,5.32
01,1890,5.38
02,1890,5.32
03,1890,5.28
04,1890,5.39
05,1890,5.62
06,1890,5.58
07,1890,5.54
08,1890,5.41
09,1890,5.32
10,1890,5.08
11,1890,4.71
12,1890,4.60
01,1891,4.84
02,1891,4.90
03,1891,4.81
04,1891,4.97
05,1891,4.95
06,1891,4.85
07,1891,4.77
08,1891,4.93
09,1891,5.33
10,1891,5.33
11,1891,5.25
12,1891,5.41
01,1892,5.51
02,1892,5.52
03,1892,5.58
04,1892,5.57
05,1892,5.57
06,1892,5.54
07,1892,5.54
08,1892,5.62
09,1892,5.48
10,1892,5.59
11,1892,5.57
12,1892,5.51
01,1893,5.61
02,1893,5.51
03,1893,5.31
04,1893,5.31
05,1893,4.84
06,1893,4.61
07,1893,4.18
08,1893,4.08
09,1893,4.37
10,1893,4.50
11,1893,4.57
12,1893,4.41
01,1894,4.32
02,1894,4.38
03,1894,4.51
04,1894,4.57
05,1894,4.40
06,1894,4.34
07,1894,4.25
08,1894,4.41
09,1894,4.48
10,1894,4.34
11,1894,4.34
12,1894,4.30
01,1895,4.25
02,1895,4.19
03,1895,4.19
04,1895,4.37
05,1895,4.61
06,1895,4.70
07,1895,4.72
08,1895,4.79
09,1895,4.82
10,1895,4.75
11,1895,4.59
12,1895,4.32
01,1896,4.27
02,1896,4.45
03,1896,4.38
04,1896,4.42
05,1896,4.40
06,1896,4.32
07,1896,4.04
08,1896,3.81
09,1896,4.01
10,1896,4.10
11,1896,4.38
12,1896,4.22
01,1897,4.22
02,1897,4.18
03,1897,4.19
04,1897,4.06
05,1897,4.08
06,1897,4.27
07,1897,4.46
08,1897,4.75
09,1897,4.98
10,1897,4.82
11,1897,4.65
12,1897,4.75
01,1898,4.88
02,1898,4.87
03,1898,4.65
04,1898,4.57
05,1898,4.87
06,1898,5.06
07,1898,5.08
08,1898,5.27
09,1898,5.26
10,1898,5.15
11,1898,5.32
12,1898,5.65
01,1899,6.08
02,1899,6.31
03,1899,6.40
04,1899,6.48
05,1899,6.21
06,1899,6.07
07,1899,6.28
08,1899,6.44
09,1899,6.37
10,1899,6.34
11,1899,6.46
12,1899,6.02
01,1900,6.10
02,1900,6.21
03,1900,6.26
04,1900,6.34
05,1900,6.04
06,1900,5.86
07,1900,5.86
08,1900,5.94
09,1900,5.80
10,1900,6.01
11,1900,6.48
12,1900,6.87
01,1901,7.07
02,1901,7.25
03,1901,7.51
04,1901,8.14
05,1901,7.73
06,1901,8.50
07,1901,7.93
08,1901,8.04
09,1901,8.00
10,1901,7.91
11,1901,8.08
12,1901,7.95
01,1902,8.12
02,1902,8.19
03,1902,8.20
04,1902,8.48
05,1902,8.46
06,1902,8.41
07,1902,8.60
08,1902,8.83
09,1902,8.85
10,1902,8.57
11,1902,8.24
12,1902,8.05
01,1903,8.46
02,1903,8.41
03,1903,8.08
04,1903,7.75
05,1903,7.60
06,1903,7.18
07,1903,6.85
08,1903,6.63
09,1903,6.47
10,1903,6.26
11,1903,6.28
12,1903,6.57
01,1904,6.68
02,1904,6.50
03,1904,6.48
04,1904,6.64
