1,1871,100.00
2,1871,101.84
3,1871,104.82
4,1871,108.27
5,1871,111.50
6,1871,111.08
7,1871,109.51
8,1871,111.40
9,1871,113.07
10,1871,107.73
11,1871,109.41
12,1871,112.28
1,1872,115.64
2,1872,116.65
3,1872,121.01
4,1872,124.91
5,1872,125.48
6,1872,124.83
7,1872,124.67
8,1872,123.79
9,1872,122.18
10,1872,123.27
11,1872,123.39
12,1872,127.00
1,1873,128.63
2,1873,130.29
3,1873,129.93
4,1873,128.81
5,1873,129.72
6,1873,128.61
7,1873,129.04
8,1873,129.73
9,1873,120.51
10,1873,110.73
11,1873,107.49
12,1873,118.34
1,1874,125.50
2,1874,130.01
3,1874,128.86
4,1874,126.06
5,1874,123.53
6,1874,123.74
7,1874,124.50
8,1874,125.55
9,1874,128.28
10,1874,128.78
11,1874,130.70
12,1874,130.63
1,1875,131.42
2,1875,131.92
3,1875,134.45
4,1875,136.99
5,1875,132.47
6,1875,130.59
7,1875,131.66
8,1875,133.04
9,1875,132.61
10,1875,131.27
11,1875,134.17
12,1875,134.94
1,1876,138.49
2,1876,141.13
3,1876,141.59
4,1876,137.04
5,1876,132.78
6,1876,132.62
7,1876,131.82
8,1876,127.16
9,1876,120.20
10,1876,120.37
11,1876,118.89
12,1876,119.05
1,1877,118.86
2,1877,112.61
3,1877,107.64
4,1877,100.56
5,1877,101.28
6,1877,94.76
7,1877,99.62
8,1877,107.28
9,1877,114.61
10,1877,117.70
11,1877,116.52
12,1877,116.73
1,1878,117.30
2,1878,115.34
3,1878,118.09
4,1878,121.95
5,1878,122.89
6,1878,126.05
7,1878,129.19
8,1878,128.64
9,1878,131.81
10,1878,130.87
11,1878,131.06
12,1878,130.87
1,1879,136.37
2,1879,141.89
3,1879,140.20
4,1879,145.42
5,1879,152.59
6,1879,153.98
7,1879,157.70
8,1879,159.49
9,1879,166.02
10,1879,184.78
11,1879,195.31
12,1879,195.57
1,1880,203.82
2,1880,208.11
3,1880,212.84
4,1880,208.76
5,1880,193.01
6,1880,194.59
7,1880,204.34
8,1880,212.50
9,1880,212.94
10,1880,219.97
11,1880,232.42
12,1880,242.84
1,1881,258.33
2,1881,258.44
3,1881,262.35
4,1881,262.49
5,1881,275.32
6,1881,279.73
7,1881,271.02
8,1881,265.68
9,1881,268.93
10,1881,265.74
11,1881,268.62
12,1881,261.97
1,1882,259.21
2,1882,254.68
3,1882,255.42
4,1882,256.60
5,1882,254.67
6,1882,254.52
7,1882,270.06
8,1882,279.36
9,1882,283.28
10,1882,276.77
11,1882,266.13
12,1882,268.73
1,1883,268.57
2,1883,263.80
3,1883,268.29
4,1883,275.13
5,1883,271.69
6,1883,275.34
7,1883,272.38
8,1883,261.33
9,1883,265.51
10,1883,259.63
11,1883,264.82
12,1883,260.33
1,1884,253.87
2,1884,262.08
3,1884,262.45
4,1884,251.89
5,1884,232.81
6,1884,224.63
7,1884,225.97
8,1884,241.51
9,1884,235.22
10,1884,228.86
11,1884,225.55
12,1884,226.38
1,1885,222.46
2,1885,230.60
3,1885,232.40
4,1885,233.15
5,1885,231.73
6,1885,231.91
7,1885,241.75
8,1885,256.47
9,1885,254.39
10,1885,270.30
11,1885,289.02
12,1885,287.92
1,1886,289.03
2,1886,295.70
3,1886,290.67
4,1886,287.83
5,1886,283.28
6,1886,297.34
7,1886,302.96
8,1886,306.32
9,1886,315.40
10,1886,324.47
11,1886,333.56
12,1886,325.97
1,1887,323.57
2,1887,322.36
3,1887,331.04
4,1887,339.75
5,1887,346.73
6,1887,337.91
7,1887,330.84
8,1887,323.73
9,1887,320.76
10,1887,311.27
11,1887,318.51
12,1887,317.96
1,1888,321.63
2,1888,321.07
3,1888,310.18
4,1888,312.62
5,1888,318.13
6,1888,309.52
7,1888,318.79
8,1888,326.85
9,1888,336.19
10,1888,335.51
11,1888,329.82
12,1888,324.73
1,1889,332.26
2,1889,337.28
3,1889,331.50
4,1889,332.08
5,1889,342.28
6,1889,349.31
7,1889,343.39
8,1889,349.11
9,1889,358.76
10,1889,353.43
11,1889,351.36
12,1889,350.59
1,1890,355.75
2,1890,353.00
3,1890,351.56
4,1890,360.10
5,1890,376.70
6,1890,375.24
7,1890,373.79
8,1890,366.25
9,1890,361.40
10,1890,346.34
11,1890,322.37
12,1890,316.09
1,1891,333.84
2,1891,339.25
3,1891,334.29
4,1891,346.68
5,1891,346.56
6,1891,340.85
7,1891,336.51
8,1891,349.09
9,1891,378.71
10,1891,380.02
11,1891,375.62
12,1891,388.38
1,1892,396.87
2,1892,398.92
3,1892,404.64
4,1892,405.30
5,1892,406.70
6,1892,405.91
7,1892,407.31
8,1892,414.60
9,1892,405.75
10,1892,415.37
11,1892,415.37
12,1892,412.39
1,1893,421.37
2,1893,415.36
3,1893,401.79
4,1893,403.31
5,1893,369.13
