1,1871,1
2,1871,1.0135135135135134
3,1871,1.0244444444444445
4,1871,1.0281995661605206
5,1871,1.0253164556962024
6,1871,0.9917695473251029
7,1871,0.9813278008298756
8,1871,1.0126849894291754
9,1871,1.010438413361169
10,1871,0.9483471074380165
11,1871,1.0108932461873639
12,1871,1.021551724137931
1,1872,1.0253164556962024
2,1872,1.0041152263374484
3,1872,1.0327868852459017
4,1872,1.0277777777777777
5,1872,1
6,1872,0.9903474903474904
7,1872,0.9941520467836257
8,1872,0.9882352941176472
9,1872,0.9821428571428572
10,1872,1.0040404040404038
11,1872,0.9959758551307848
12,1872,1.0242424242424242
1,1873,1.0078895463510849
2,1873,1.0078277886497065
3,1873,0.9922330097087377
4,1873,0.9863013698630138
5,1873,1.001984126984127
6,1873,0.9861386138613861
7,1873,0.9979919678714859
8,1873,1
9,1873,0.9235412474849094
10,1873,0.9128540305010895
11,1873,0.9642004773269689
12,1873,1.0940594059405941
1,1874,1.0542986425339367
2,1874,1.0300429184549356
3,1874,0.9854166666666669
4,1874,0.9725158562367863
5,1874,0.9739130434782609
6,1874,0.9955357142857141
7,1874,1
8,1874,1.0022421524663676
9,1874,1.0156599552572707
10,1874,0.9977973568281939
11,1874,1.0088300220750552
12,1874,0.9934354485776805
1,1875,1
2,1875,0.9977973568281939
3,1875,1.0132450331125826
4,1875,1.0130718954248368
5,1875,0.9612903225806452
6,1875,0.9798657718120806
7,1875,1.002283105022831
8,1875,1.0045558086560364
9,1875,0.9909297052154195
10,1875,0.9839816933638443
11,1875,1.016279069767442
12,1875,1
1,1876,1.0205949656750573
2,1876,1.013452914798206
3,1876,0.9977876106194692
4,1876,0.9623059866962306
5,1876,0.9631336405529953
6,1876,0.992822966507177
7,1876,0.9879518072289155
8,1876,0.9585365853658537
9,1876,0.9389312977099236
10,1876,0.994579945799458
11,1876,0.9809264305177112
12,1876,0.9944444444444445
1,1877,0.9916201117318435
2,1877,0.9408450704225352
3,1877,0.9491017964071857
4,1877,0.9274447949526815
5,1877,1
6,1877,0.9285714285714286
7,1877,1.043956043956044
8,1877,1.0701754385964912
9,1877,1.0622950819672132
10,1877,1.0216049382716048
11,1877,0.984894259818731
12,1877,0.9969325153374233
1,1878,1
2,1878,0.9784615384615385
3,1878,1.0188679245283019
4,1878,1.0277777777777777
5,1878,1.003003003003003
6,1878,1.0209580838323353
7,1878,1.0205278592375366
8,1878,0.9913793103448276
9,1878,1.0202898550724637
10,1878,0.9886363636363636
11,1878,0.9971264367816092
12,1878,0.9942363112391931
1,1879,1.0376811594202897
2,1879,1.036312849162011
3,1879,0.9838274932614555
4,1879,1.0328767123287672
5,1879,1.0450928381962865
6,1879,1.0050761421319796
7,1879,1.02020202020202
8,1879,1.0074257425742574
9,1879,1.0368550368550367
10,1879,1.1090047393364928
11,1879,1.0534188034188035
12,1879,0.9979716024340772
1,1880,1.038617886178862
2,1880,1.0176125244618395
3,1880,1.0192307692307692
4,1880,0.9773584905660377
5,1880,0.9208494208494208
6,1880,1.0041928721174005
7,1880,1.045929018789144
8,1880,1.035928143712575
9,1880,0.9980732177263968
10,1880,1.028957528957529
11,1880,1.052532833020638
12,1880,1.0409982174688057
1,1881,1.0599315068493151
2,1881,0.9967689822294021
3,1881,1.0113452188006484
4,1881,0.9967948717948717
5,1881,1.045016077170418
6,1881,1.0123076923076924
7,1881,0.9650455927051671
8,1881,0.9763779527559056
9,1881,1.0080645161290323
